case,cost,type,skin,rarity,wear,ST,price,min_val,max_val,odds,site,update,return,return_p
Huntsman Weapon  Case,3.5,M4A1-S,Atomic Alloy,5,ft,1,56.48,99796,99840,0.045,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,52.98,1513.7142857142856
Huntsman Weapon  Case,3.5,M4A1-S,Atomic Alloy,5,ww,0,37.48,99436,99505,0.07,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,33.98,970.8571428571429
Huntsman Weapon  Case,3.5,M4A1-S,Atomic Alloy,5,bs,0,41.8,99571,99632,0.062,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,38.3,1094.2857142857142
Huntsman Weapon  Case,3.5,M4A1-S,Atomic Alloy,5,bs,1,48.72,99693,99745,0.053,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,45.22,1292.0
Huntsman Weapon  Case,3.5,SCAR-20,Cyrex,5,fn,1,110.64,99946,99968,0.023,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,107.14,3061.1428571428573
Huntsman Weapon  Case,3.5,SCAR-20,Cyrex,5,mw,0,51.21,99746,99795,0.05,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,47.71,1363.142857142857
Huntsman Weapon  Case,3.5,SCAR-20,Cyrex,5,ft,0,42.99,99633,99692,0.06,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,39.49,1128.2857142857142
Huntsman Weapon  Case,3.5,★ Huntsman Knife,Damascus Steel,7,mw,0,184.05,99991,100000,0.01,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,180.55,5158.571428571429
Huntsman Weapon  Case,3.5,USP-S,Caiman,5,fn,0,60.78,99841,99882,0.042,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,57.28,1636.5714285714287
Huntsman Weapon  Case,3.5,USP-S,Caiman,5,ww,1,75.75,99883,99915,0.033,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,72.25,2064.285714285714
Huntsman Weapon  Case,3.5,AK-47,Vulcan,6,bs,0,114.78,99969,99990,0.022,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,111.28,3179.4285714285716
Huntsman Weapon  Case,3.5,AUG,Torque,4,fn,0,11.39,97298,97566,0.269,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,7.890000000000001,225.42857142857144
Huntsman Weapon  Case,3.5,AUG,Torque,4,fn,1,17.42,98882,99043,0.162,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,13.920000000000002,397.7142857142858
Huntsman Weapon  Case,3.5,AUG,Torque,4,mw,0,9.38,96354,96697,0.344,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,5.880000000000001,168.0
Huntsman Weapon  Case,3.5,AUG,Torque,4,ft,0,8.91,94926,95293,0.368,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,5.41,154.57142857142858
Huntsman Weapon  Case,3.5,AUG,Torque,4,ft,1,12.32,97567,97810,0.244,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,8.82,252.0
Huntsman Weapon  Case,3.5,AUG,Torque,4,ww,0,9.33,96008,96353,0.346,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,5.83,166.5714285714286
Huntsman Weapon  Case,3.5,AUG,Torque,4,ww,1,12.86,98051,98282,0.232,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,9.36,267.4285714285714
Huntsman Weapon  Case,3.5,M4A4,Desert-Strike,6,fn,0,7.06,93626,94136,0.511,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,3.5599999999999996,101.7142857142857
Huntsman Weapon  Case,3.5,M4A4,Desert-Strike,6,fn,1,27.11,99337,99435,0.099,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,23.61,674.5714285714286
Huntsman Weapon  Case,3.5,M4A4,Desert-Strike,6,mw,0,4.29,90645,91913,1.269,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,0.79,22.57142857142857
Huntsman Weapon  Case,3.5,M4A4,Desert-Strike,6,ft,1,10.98,97017,97297,0.281,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,7.48,213.71428571428572
Huntsman Weapon  Case,3.5,M4A4,Desert-Strike,6,ww,0,4.93,91914,92844,0.931,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,1.4299999999999997,40.85714285714286
Huntsman Weapon  Case,3.5,M4A4,Desert-Strike,6,bs,1,16.08,98704,98881,0.178,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,12.579999999999998,359.42857142857133
Huntsman Weapon  Case,3.5,PP-Bizon,Antique,4,fn,1,17.61,99044,99203,0.16,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,14.11,403.1428571428571
Huntsman Weapon  Case,3.5,PP-Bizon,Antique,4,mw,0,9.17,95654,96007,0.354,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,5.67,162.0
Huntsman Weapon  Case,3.5,PP-Bizon,Antique,4,ft,0,8.82,94552,94925,0.374,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,5.32,152.0
Huntsman Weapon  Case,3.5,PP-Bizon,Antique,4,ww,1,20.74,99204,99336,0.133,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,17.24,492.57142857142856
Huntsman Weapon  Case,3.5,PP-Bizon,Antique,4,bs,0,9.95,96698,97016,0.319,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,6.449999999999999,184.28571428571428
Huntsman Weapon  Case,3.5,XM1014,Heaven Guard,4,mw,0,9.05,95294,95653,0.36,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,5.550000000000001,158.5714285714286
Huntsman Weapon  Case,3.5,XM1014,Heaven Guard,4,mw,1,14.95,98510,98703,0.194,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,11.45,327.1428571428571
Huntsman Weapon  Case,3.5,XM1014,Heaven Guard,4,ft,0,8.18,94137,94551,0.415,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,4.68,133.71428571428572
Huntsman Weapon  Case,3.5,XM1014,Heaven Guard,4,ft,1,12.49,97811,98050,0.24,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,8.99,256.85714285714283
Huntsman Weapon  Case,3.5,XM1014,Heaven Guard,4,ww,1,13.1,98283,98509,0.227,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,9.6,274.2857142857143
Huntsman Weapon  Case,3.5,P2000,Pulse,3,fn,1,3.96,88998,90644,1.647,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,0.45999999999999996,13.142857142857139
Huntsman Weapon  Case,3.5,P2000,Pulse,3,bs,0,2.59,77822,84462,6.641,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,-0.9100000000000001,-26.0
Huntsman Weapon  Case,3.5,P2000,Pulse,3,bs,1,2.04,16526,31694,15.169,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,-1.46,-41.714285714285715
Huntsman Weapon  Case,3.5,Tec-9,Isaac,3,mw,1,5.37,92845,93625,0.781,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,1.87,53.428571428571416
Huntsman Weapon  Case,3.5,Tec-9,Isaac,3,ft,1,2.78,84463,88997,4.535,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,-0.7200000000000002,-20.57142857142857
Huntsman Weapon  Case,3.5,SSG 08,Slashed,3,ft,1,1.99,1,16525,16.525,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,-1.51,-43.14285714285714
Huntsman Weapon  Case,3.5,SSG 08,Slashed,3,ww,0,2.15,45542,58171,12.63,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,-1.35,-38.57142857142858
Huntsman Weapon  Case,3.5,SSG 08,Slashed,3,bs,0,2.11,31695,45541,13.847,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,-1.3900000000000001,-39.714285714285715
Huntsman Weapon  Case,3.5,Galil AR,Kami,3,ft,1,2.53,69121,77821,8.701,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,-0.9700000000000002,-27.714285714285722
Huntsman Weapon  Case,3.5,CZ75-Auto,Twist,3,ft,0,2.31,58172,69120,10.949,https://skin.club/en/cases/open/huntsmanweapon,6 days ago,-1.19,-34.0
Weapon  Case,40.0,AWP,Lightning Strike,6,fn,0,749.0,99900,100000,0.101,https://skin.club/en/cases/open/weapon,6 days ago,709.0,1772.5000000000002
Weapon  Case,40.0,★ Flip Knife,Ultraviolet,7,mw,0,272.13,99102,99407,0.306,https://skin.club/en/cases/open/weapon,6 days ago,232.13,580.325
Weapon  Case,40.0,★ Flip Knife,Ultraviolet,7,ft,0,201.21,97422,97876,0.455,https://skin.club/en/cases/open/weapon,6 days ago,161.21,403.02500000000003
Weapon  Case,40.0,★ Flip Knife,Stained,7,mw,0,204.59,97877,98314,0.438,https://skin.club/en/cases/open/weapon,6 days ago,164.59,411.47499999999997
Weapon  Case,40.0,★ Flip Knife,Stained,7,ft,0,229.88,98729,99101,0.373,https://skin.club/en/cases/open/weapon,6 days ago,189.88,474.70000000000005
Weapon  Case,40.0,★ Bayonet,Case Hardened,7,ft,0,390.91,99696,99899,0.204,https://skin.club/en/cases/open/weapon,6 days ago,350.91,877.275
Weapon  Case,40.0,★ Flip Knife,Crimson Web,7,ft,0,287.21,99408,99695,0.288,https://skin.club/en/cases/open/weapon,6 days ago,247.20999999999998,618.0249999999999
Weapon  Case,40.0,AK-47,Case Hardened,5,bs,0,212.19,98315,98728,0.414,https://skin.club/en/cases/open/weapon,6 days ago,172.19,430.475
Weapon  Case,40.0,USP-S,Dark Water,4,mw,0,84.32,95924,97421,1.498,https://skin.club/en/cases/open/weapon,6 days ago,44.31999999999999,110.79999999999995
Weapon  Case,40.0,USP-S,Dark Water,4,ft,0,79.6,91636,94104,2.469,https://skin.club/en/cases/open/weapon,6 days ago,39.599999999999994,98.99999999999997
Weapon  Case,40.0,M4A1-S,Dark Water,4,mw,0,83.62,94105,95923,1.819,https://skin.club/en/cases/open/weapon,6 days ago,43.620000000000005,109.05000000000001
Weapon  Case,40.0,M4A1-S,Dark Water,4,ft,0,79.03,88374,91635,3.262,https://skin.club/en/cases/open/weapon,6 days ago,39.03,97.57500000000002
Weapon  Case,40.0,MP7,Skulls,3,mw,0,26.56,77098,88373,11.276,https://skin.club/en/cases/open/weapon,6 days ago,-13.440000000000001,-33.60000000000001
Weapon  Case,40.0,MP7,Skulls,3,ft,0,24.6,45499,62652,17.154,https://skin.club/en/cases/open/weapon,6 days ago,-15.399999999999999,-38.5
Weapon  Case,40.0,SG 553,Ultraviolet,3,ft,0,24.5,1,24791,24.791,https://skin.club/en/cases/open/weapon,6 days ago,-15.5,-38.74999999999999
Weapon  Case,40.0,SG 553,Ultraviolet,3,ww,0,24.77,62653,77097,14.445,https://skin.club/en/cases/open/weapon,6 days ago,-15.23,-38.075
Weapon  Case,40.0,AUG,Wings,3,mw,1,24.55,24792,45498,20.707,https://skin.club/en/cases/open/weapon,6 days ago,-15.45,-38.625
Alpha Case,4.5,Tec-9,Tornado,1,fn,0,57.35,99806,100000,0.195,https://skin.club/en/cases/open/alpha,6 days ago,52.85,1174.4444444444446
Alpha Case,4.5,Tec-9,Tornado,1,ft,0,2.39,44277,61218,16.942,https://skin.club/en/cases/open/alpha,6 days ago,-2.11,-46.88888888888889
Alpha Case,4.5,P250,Facets,2,fn,0,56.29,99607,99805,0.199,https://skin.club/en/cases/open/alpha,6 days ago,51.79,1150.888888888889
Alpha Case,4.5,FAMAS,Spitfire,4,mw,0,48.85,99375,99606,0.232,https://skin.club/en/cases/open/alpha,6 days ago,44.35,985.5555555555557
Alpha Case,4.5,M249,Jungle DDPAT,1,fn,0,29.56,98970,99374,0.405,https://skin.club/en/cases/open/alpha,6 days ago,25.06,556.8888888888889
Alpha Case,4.5,M249,Jungle DDPAT,1,ft,0,2.14,1,23826,23.826,https://skin.club/en/cases/open/alpha,6 days ago,-2.36,-52.44444444444444
Alpha Case,4.5,PP-Bizon,Rust Coat,3,fn,0,25.62,98488,98969,0.482,https://skin.club/en/cases/open/alpha,6 days ago,21.12,469.33333333333337
Alpha Case,4.5,SCAR-20,Emerald,4,fn,0,24.71,97973,98487,0.515,https://skin.club/en/cases/open/alpha,6 days ago,20.21,449.1111111111112
Alpha Case,4.5,MAG-7,Hazard,3,mw,0,13.97,96897,97972,1.076,https://skin.club/en/cases/open/alpha,6 days ago,9.47,210.44444444444446
Alpha Case,4.5,Five-SeveN,Anodized Gunmetal,1,fn,0,8.75,94769,96896,2.128,https://skin.club/en/cases/open/alpha,6 days ago,4.25,94.44444444444443
Alpha Case,4.5,Sawed-Off,Mosaico,2,bs,0,7.54,91757,94768,3.012,https://skin.club/en/cases/open/alpha,6 days ago,3.04,67.55555555555554
Alpha Case,4.5,SSG 08,Mayan Dreams,2,ft,0,5.76,86899,91756,4.858,https://skin.club/en/cases/open/alpha,6 days ago,1.2599999999999998,28.0
Alpha Case,4.5,Glock-18,Sand Dune,2,bs,0,4.87,80104,86898,6.795,https://skin.club/en/cases/open/alpha,6 days ago,0.3700000000000001,8.222222222222214
Alpha Case,4.5,XM1014,Jungle,1,ww,0,4.68,71787,80103,8.317,https://skin.club/en/cases/open/alpha,6 days ago,0.17999999999999972,4.0
Alpha Case,4.5,MP7,Groundwater,1,ft,0,3.98,61219,71786,10.568,https://skin.club/en/cases/open/alpha,6 days ago,-0.52,-11.555555555555557
Alpha Case,4.5,MP9,Dry Season,1,ft,0,2.19,23827,44276,20.45,https://skin.club/en/cases/open/alpha,6 days ago,-2.31,-51.333333333333336
Dust Case,13.0,Desert Eagle,Blaze,4,fn,0,641.13,98739,98975,0.237,https://skin.club/en/cases/open/dust,6 days ago,628.13,4831.7692307692305
Dust Case,13.0,Desert Eagle,Blaze,4,mw,0,665.12,98976,100000,1.025,https://skin.club/en/cases/open/dust,6 days ago,652.12,5016.307692307692
Dust Case,13.0,Glock-18,Brass,4,fn,0,73.73,97537,98738,1.202,https://skin.club/en/cases/open/dust,6 days ago,60.730000000000004,467.1538461538462
Dust Case,13.0,Glock-18,Brass,4,ft,0,17.07,90114,92751,2.638,https://skin.club/en/cases/open/dust,6 days ago,4.07,31.307692307692292
Dust Case,13.0,Glock-18,Brass,4,ww,0,16.48,87427,90113,2.687,https://skin.club/en/cases/open/dust,6 days ago,3.4800000000000004,26.769230769230774
Dust Case,13.0,AK-47,Predator,2,ft,0,20.12,92752,95174,2.423,https://skin.club/en/cases/open/dust,6 days ago,7.120000000000001,54.769230769230774
Dust Case,13.0,AK-47,Predator,2,ww,0,21.14,95175,97536,2.362,https://skin.club/en/cases/open/dust,6 days ago,8.14,62.61538461538464
Dust Case,13.0,P2000,Scorpion,4,fn,0,4.96,82475,87426,4.952,https://skin.club/en/cases/open/dust,6 days ago,-8.04,-61.84615384615385
Dust Case,13.0,AK-47,Safari Mesh,2,fn,0,1.85,74343,82474,8.132,https://skin.club/en/cases/open/dust,6 days ago,-11.15,-85.76923076923077
Dust Case,13.0,AK-47,Safari Mesh,2,mw,0,0.19,38773,63788,25.016,https://skin.club/en/cases/open/dust,6 days ago,-12.81,-98.53846153846153
Dust Case,13.0,AWP,Safari Mesh,2,fn,0,1.1,63789,74342,10.554,https://skin.club/en/cases/open/dust,6 days ago,-11.9,-91.53846153846153
Dust Case,13.0,AWP,Safari Mesh,2,mw,0,0.08,1,38772,38.772,https://skin.club/en/cases/open/dust,6 days ago,-12.92,-99.38461538461539
Chop Shop Case,3.99,P250,Whiteout,3,mw,0,44.01,99813,100000,0.188,https://skin.club/en/cases/open/chopshop,6 days ago,40.019999999999996,1003.0075187969924
Chop Shop Case,3.99,MP7,Full Stop,3,fn,0,37.86,99592,99812,0.221,https://skin.club/en/cases/open/chopshop,6 days ago,33.87,848.8721804511277
Chop Shop Case,3.99,MAC-10,Fade,3,fn,0,35.13,99352,99591,0.24,https://skin.club/en/cases/open/chopshop,6 days ago,31.14,780.4511278195489
Chop Shop Case,3.99,CZ75-Auto,Emerald,3,fn,0,33.88,99102,99351,0.25,https://skin.club/en/cases/open/chopshop,6 days ago,29.89,749.1228070175439
Chop Shop Case,3.99,Desert Eagle,Night,2,mw,0,13.83,98409,99101,0.693,https://skin.club/en/cases/open/chopshop,6 days ago,9.84,246.61654135338347
Chop Shop Case,3.99,Desert Eagle,Night,2,ft,0,12.66,96820,97641,0.822,https://skin.club/en/cases/open/chopshop,6 days ago,8.67,217.29323308270676
Chop Shop Case,3.99,MAG-7,Seabird,1,fn,0,5.52,92607,95865,3.259,https://skin.club/en/cases/open/chopshop,6 days ago,1.5299999999999994,38.34586466165413
Chop Shop Case,3.99,MAG-7,Seabird,1,ft,0,2.85,58338,69892,11.555,https://skin.club/en/cases/open/chopshop,6 days ago,-1.1400000000000001,-28.57142857142857
Chop Shop Case,3.99,MAG-7,Seabird,1,ww,0,2.75,16495,31465,14.971,https://skin.club/en/cases/open/chopshop,6 days ago,-1.2400000000000002,-31.077694235588964
Chop Shop Case,3.99,MAG-7,Seabird,1,bs,0,2.77,31466,45452,13.987,https://skin.club/en/cases/open/chopshop,6 days ago,-1.2200000000000002,-30.57644110275689
Chop Shop Case,3.99,USP-S,Para Green,2,mw,0,12.96,97642,98408,0.767,https://skin.club/en/cases/open/chopshop,6 days ago,8.97,224.81203007518798
Chop Shop Case,3.99,Galil AR,Urban Rubble,2,mw,0,11.84,95866,96819,0.954,https://skin.club/en/cases/open/chopshop,6 days ago,7.85,196.74185463659148
Chop Shop Case,3.99,SCAR-20,Army Sheen,1,fn,0,4.65,87594,92606,5.013,https://skin.club/en/cases/open/chopshop,6 days ago,0.6600000000000001,16.541353383458656
Chop Shop Case,3.99,SCAR-20,Army Sheen,1,ft,0,3.1,79652,87593,7.942,https://skin.club/en/cases/open/chopshop,6 days ago,-0.8900000000000001,-22.305764411027567
Chop Shop Case,3.99,CZ75-Auto,Army Sheen,1,mw,0,2.84,45453,58337,12.885,https://skin.club/en/cases/open/chopshop,6 days ago,-1.1500000000000004,-28.822055137844615
Chop Shop Case,3.99,CZ75-Auto,Army Sheen,1,ft,0,2.95,69893,79651,9.759,https://skin.club/en/cases/open/chopshop,6 days ago,-1.04,-26.065162907268174
Chop Shop Case,3.99,M249,Impact Drill,1,ww,0,2.46,1,16494,16.494,https://skin.club/en/cases/open/chopshop,6 days ago,-1.5300000000000002,-38.34586466165414
Cobblestone Case,5.0,USP-S,Royal Blue,2,mw,0,18.12,97160,98610,1.451,https://skin.club/en/cases/open/cobblestone,6 days ago,13.120000000000001,262.40000000000003
Cobblestone Case,5.0,USP-S,Royal Blue,2,ft,0,17.72,95618,97159,1.542,https://skin.club/en/cases/open/cobblestone,6 days ago,12.719999999999999,254.39999999999998
Cobblestone Case,5.0,Nova,Green Apple,2,fn,0,18.25,98611,100000,1.39,https://skin.club/en/cases/open/cobblestone,6 days ago,13.25,265.0
Cobblestone Case,5.0,Sawed-Off,Rust Coat,2,ft,0,17.3,93973,95617,1.645,https://skin.club/en/cases/open/cobblestone,6 days ago,12.3,246.0
Cobblestone Case,5.0,Dual Berettas,Briar,1,fn,0,5.83,89845,93972,4.128,https://skin.club/en/cases/open/cobblestone,6 days ago,0.8300000000000001,16.599999999999994
Cobblestone Case,5.0,Dual Berettas,Briar,1,mw,0,3.67,47445,55766,8.322,https://skin.club/en/cases/open/cobblestone,6 days ago,-1.33,-26.599999999999994
Cobblestone Case,5.0,Dual Berettas,Briar,1,ft,0,3.72,55767,63704,7.938,https://skin.club/en/cases/open/cobblestone,6 days ago,-1.2799999999999998,-25.599999999999994
Cobblestone Case,5.0,MAC-10,Indigo,1,mw,0,4.01,84289,89844,5.556,https://skin.club/en/cases/open/cobblestone,6 days ago,-0.9900000000000002,-19.80000000000001
Cobblestone Case,5.0,MAC-10,Indigo,1,ft,0,3.41,29487,38685,9.199,https://skin.club/en/cases/open/cobblestone,6 days ago,-1.5899999999999999,-31.799999999999997
Cobblestone Case,5.0,MAC-10,Indigo,1,ww,0,3.75,63705,71226,7.522,https://skin.club/en/cases/open/cobblestone,6 days ago,-1.25,-25.0
Cobblestone Case,5.0,UMP-45,Indigo,1,mw,0,3.88,78070,84288,6.219,https://skin.club/en/cases/open/cobblestone,6 days ago,-1.12,-22.39999999999999
Cobblestone Case,5.0,UMP-45,Indigo,1,ww,0,3.56,38686,47444,8.759,https://skin.club/en/cases/open/cobblestone,6 days ago,-1.44,-28.799999999999997
Cobblestone Case,5.0,UMP-45,Indigo,1,bs,0,3.13,1,10181,10.181,https://skin.club/en/cases/open/cobblestone,6 days ago,-1.87,-37.4
Cobblestone Case,5.0,P90,Storm,1,ft,0,3.23,10182,20001,9.82,https://skin.club/en/cases/open/cobblestone,6 days ago,-1.77,-35.39999999999999
Cobblestone Case,5.0,P90,Storm,1,ww,0,3.33,20002,29486,9.485,https://skin.club/en/cases/open/cobblestone,6 days ago,-1.67,-33.39999999999999
Cobblestone Case,5.0,SCAR-20,Storm,1,mw,0,3.88,71227,78069,6.843,https://skin.club/en/cases/open/cobblestone,6 days ago,-1.12,-22.39999999999999
Inferno Case,3.0,Nova,Walnut,1,fn,0,23.32,99203,100000,0.798,https://skin.club/en/cases/open/inferno,6 days ago,20.32,677.3333333333334
Inferno Case,3.0,Nova,Walnut,1,mw,0,4.41,87507,93532,6.026,https://skin.club/en/cases/open/inferno,6 days ago,1.4100000000000001,47.0
Inferno Case,3.0,Nova,Walnut,1,ft,0,1.76,1,17821,17.821,https://skin.club/en/cases/open/inferno,6 days ago,-1.24,-41.333333333333336
Inferno Case,3.0,P250,Gunsmoke,2,mw,0,4.46,93533,99202,5.67,https://skin.club/en/cases/open/inferno,6 days ago,1.46,48.66666666666666
Inferno Case,3.0,P250,Gunsmoke,2,ft,0,3.24,72875,81143,8.269,https://skin.club/en/cases/open/inferno,6 days ago,0.2400000000000002,8.0
Inferno Case,3.0,Tec-9,Brass,3,ft,0,2.44,61635,72874,11.24,https://skin.club/en/cases/open/inferno,6 days ago,-0.56,-18.66666666666667
Inferno Case,3.0,Tec-9,Brass,3,ww,0,1.86,17822,33915,16.094,https://skin.club/en/cases/open/inferno,6 days ago,-1.14,-38.0
Inferno Case,3.0,Tec-9,Brass,3,bs,0,1.93,33916,48708,14.793,https://skin.club/en/cases/open/inferno,6 days ago,-1.07,-35.66666666666667
Inferno Case,3.0,M4A4,Tornado,2,ft,0,4.35,81144,87506,6.363,https://skin.club/en/cases/open/inferno,6 days ago,1.3499999999999996,45.0
Inferno Case,3.0,Dual Berettas,Anodized Navy,3,fn,0,2.17,48709,61634,12.926,https://skin.club/en/cases/open/inferno,6 days ago,-0.8300000000000001,-27.66666666666667
Nuke Case,5.0,Tec-9,Nuclear Threat,4,mw,0,109.31,99927,100000,0.074,https://skin.club/en/cases/open/nuke,6 days ago,104.31,2086.2000000000003
Nuke Case,5.0,Tec-9,Nuclear Threat,4,ft,0,34.75,99491,99744,0.254,https://skin.club/en/cases/open/nuke,6 days ago,29.75,595.0
Nuke Case,5.0,P250,Nuclear Threat,4,mw,0,85.11,99745,99840,0.096,https://skin.club/en/cases/open/nuke,6 days ago,80.11,1602.1999999999998
Nuke Case,5.0,P250,Nuclear Threat,4,ft,0,22.62,98410,98837,0.428,https://skin.club/en/cases/open/nuke,6 days ago,17.62,352.4
